,thresholds,precision,recall,f1_scores,matthews_corrcoef
959,0.4739637,0.34075723830734966,0.534965034965035,0.4163265306122449,0.23806711705662442
960,0.47438544,0.34151785714285715,0.534965034965035,0.41689373297002724,0.23896512049138777
961,0.47450218,0.3422818791946309,0.534965034965035,0.41746248294679394,0.23986484618481566
962,0.47476426,0.3430493273542601,0.534965034965035,0.4180327868852459,0.24076630558487844
963,0.4751534,0.3438202247191011,0.534965034965035,0.41860465116279066,0.2416695102204524
964,0.47517166,0.34234234234234234,0.5314685314685315,0.4164383561643835,0.23879605313982355
965,0.47554407,0.34085778781038373,0.527972027972028,0.4142661179698217,0.23591967371940814
966,0.47568694,0.3416289592760181,0.527972027972028,0.41483516483516486,0.23682346710493302
967,0.4757858,0.3424036281179138,0.527972027972028,0.4154057771664374,0.23772902647041966
968,0.47599703,0.3409090909090909,0.5244755244755245,0.4132231404958677,0.23484848484848486
969,0.47606876,0.3416856492027335,0.5244755244755245,0.41379310344827586,0.23575521375973152
970,0.47619623,0.3424657534246575,0.5244755244755245,0.4143646408839779,0.23666373107953048
971,0.47796768,0.34324942791762014,0.5244755244755245,0.4149377593360996,0.23757404882159008
972,0.47816122,0.34174311926605505,0.5209790209790209,0.4127423822714681,0.23468862846439054
973,0.47824392,0.3425287356321839,0.5209790209790209,0.4133148404993065,0.23560013193611082
974,0.47834477,0.34101382488479265,0.5174825174825175,0.4111111111111111,0.23271099166347334
975,0.47958383,0.3418013856812933,0.5174825174825175,0.41168289290681503,0.23362367564238493
976,0.47973007,0.3425925925925926,0.5174825174825175,0.41225626740947074,0.2345381940689029
977,0.47995925,0.3433874709976798,0.5174825174825175,0.4128312412831241,0.23545455935780096
978,0.480527,0.34418604651162793,0.5174825174825175,0.4134078212290503,0.2363727840155372
979,0.4806355,0.34498834498834496,0.5174825174825175,0.413986013986014,0.23729288064123646
980,0.48120064,0.34579439252336447,0.5174825174825175,0.41456582633053224,0.23821486192768432
981,0.48145476,0.34660421545667447,0.5174825174825175,0.4151472650771389,0.23913874066233431
982,0.48209792,0.3474178403755869,0.5174825174825175,0.4157303370786517,0.24006452972832765
983,0.4829011,0.34823529411764703,0.5174825174825175,0.4163150492264417,0.24099224210552564
984,0.48360988,0.3466981132075472,0.513986013986014,0.4140845070422535,0.23809401285143597
985,0.48375568,0.3475177304964539,0.513986013986014,0.41466854724964747,0.2390229925277453
986,0.48437446,0.34834123222748814,0.513986013986014,0.41525423728813554,0.23995392065292673
987,0.48443162,0.34679334916864607,0.5104895104895105,0.41301272984441306,0.2370510332922538
988,0.48450953,0.3476190476190476,0.5104895104895105,0.41359773371104813,0.23798323626871629
989,0.4849052,0.34844868735083534,0.5104895104895105,0.4141843971631206,0.23891741329071942
990,0.48544505,0.3492822966507177,0.5104895104895105,0.41477272727272724,0.2398535778925254
991,0.4854658,0.34772182254196643,0.506993006993007,0.41251778093883357,0.23694523023465713
992,0.48617324,0.34615384615384615,0.5034965034965035,0.4102564102564103,0.23403345556128122
993,0.48648348,0.3469879518072289,0.5034965034965035,0.4108416547788873,0.23497019332300906
994,0.48653677,0.34541062801932365,0.5,0.40857142857142853,0.23205422253670943
995,0.48713744,0.34624697336561744,0.5,0.40915593705293274,0.2329922337097243
996,0.4873274,0.3470873786407767,0.5,0.40974212034383956,0.23393227039427758
997,0.48737115,0.34793187347931875,0.5,0.4103299856527977,0.23487434663392587
998,0.48773137,0.348780487804878,0.5,0.410919540229885,0.23581847658242688
999,0.48834234,0.3471882640586797,0.4965034965034965,0.4086330935251799,0.23289597067318768
1000,0.4891417,0.3480392156862745,0.4965034965034965,0.40922190201729103,0.23384140828463362
1001,0.4891757,0.3488943488943489,0.4965034965034965,0.4098124098124098,0.23478892715896155
1002,0.48933882,0.3497536945812808,0.4965034965034965,0.41040462427745666,0.23573854181809592
1003,0.48968393,0.3506172839506173,0.4965034965034965,0.4109985528219971,0.2366902668996904
1004,0.49005142,0.35148514851485146,0.4965034965034965,0.41159420289855064,0.23764411715843173
1005,0.49018788,0.34987593052109184,0.493006993006993,0.40928882438316405,0.2347141122317369
1006,0.49062544,0.35074626865671643,0.493006993006993,0.40988372093023256,0.2356693201435798
1007,0.4917906,0.3516209476309227,0.493006993006993,0.4104803493449781,0.23662668210888782
1008,0.49210456,0.3525,0.493006993006993,0.4110787172011662,0.2375862132739694
1009,0.49264783,0.3533834586466165,0.493006993006993,0.4116788321167883,0.23854792890812082
1010,0.4935214,0.3542713567839196,0.493006993006993,0.4122807017543859,0.23951184440503057
1011,0.49363545,0.3526448362720403,0.48951048951048953,0.40995607613469986,0.23657411204906947
1012,0.493673,0.35353535353535354,0.48951048951048953,0.41055718475073316,0.2375394385323282
1013,0.49442905,0.35443037974683544,0.48951048951048953,0.4111600587371513,0.23850699516469895
1014,0.49449703,0.3553299492385787,0.48951048951048953,0.4117647058823529,0.2394767977568129
1015,0.49519095,0.356234096692112,0.48951048951048953,0.41237113402061853,0.24044886225011564
1016,0.4957871,0.35459183673469385,0.486013986013986,0.41002949852507364,0.23750399684957602
1017,0.4958199,0.3554987212276215,0.486013986013986,0.4106351550960118,0.23847751383899868
1018,0.49724367,0.3564102564102564,0.486013986013986,0.41124260355029585,0.2394533242143812
1019,0.497574,0.35732647814910024,0.486013986013986,0.41185185185185186,0.24043144435615765
1020,0.49768713,0.3556701030927835,0.4825174825174825,0.4094955489614243,0.23748010103025777
1021,0.497745,0.35658914728682173,0.4825174825174825,0.41010401188707285,0.23845970157662924
1022,0.49783954,0.35751295336787564,0.4825174825174825,0.4107142857142857,0.2394416443192041
1023,0.497849,0.35584415584415585,0.479020979020979,0.40834575260804773,0.23648453714294182
1024,0.49796697,0.3541666666666667,0.4755244755244755,0.40597014925373137,0.2335233224514083
1025,0.49819386,0.3524804177545692,0.47202797202797203,0.4035874439461884,0.23055796379844723
1026,0.49844003,0.3507853403141361,0.46853146853146854,0.40119760479041916,0.22758842445872332
1027,0.49851596,0.35170603674540685,0.46853146853146854,0.4017991004497751,0.22856915100576228
1028,0.49910676,0.3526315789473684,0.46853146853146854,0.4024024024024024,0.2295522502372225
1029,0.49921837,0.35092348284960423,0.46503496503496505,0.39999999999999997,0.22657660989394057
1030,0.50040495,0.35185185185185186,0.46503496503496505,0.4006024096385542,0.22756115597149595
1031,0.50137943,0.35013262599469497,0.46153846153846156,0.3981900452488688,0.22458025941925502
1032,0.50146943,0.3484042553191489,0.458041958041958,0.39577039274924464,0.2215950116462081
1033,0.50168616,0.34933333333333333,0.458041958041958,0.3963691376701966,0.22258001738480598
1034,0.50204927,0.34759358288770054,0.45454545454545453,0.3939393939393939,0.21958937681348334
1035,0.5021844,0.3485254691689008,0.45454545454545453,0.39453717754172984,0.22057580041173397
1036,0.50218844,0.34946236559139787,0.45454545454545453,0.3951367781155015,0.2215646629126968
1037,0.50251275,0.3504043126684636,0.45454545454545453,0.3957382039573821,0.22255598237513194
1038,0.502686,0.35135135135135137,0.45454545454545453,0.39634146341463417,0.22354977701776285
1039,0.50299555,0.34959349593495936,0.45104895104895104,0.3938931297709924,0.22055058363366617
1040,0.50314397,0.34782608695652173,0.44755244755244755,0.3914373088685016,0.21754682065313563
1041,0.5033685,0.34877384196185285,0.44755244755244755,0.3920367534456355,0.2185410306952662
1042,0.5049222,0.34972677595628415,0.44755244755244755,0.39263803680981596,0.2195377508021828
1043,0.5052741,0.3506849315068493,0.44755244755244755,0.3932411674347158,0.22053699977114005
1044,0.505495,0.3516483516483517,0.44755244755244755,0.3938461538461539,0.22153879656903105
1045,0.5069731,0.3526170798898072,0.44755244755244755,0.39445300462249616,0.2225431603344938
1046,0.507303,0.35359116022099446,0.44755244755244755,0.39506172839506176,0.2235501103800492
1047,0.5082428,0.3518005540166205,0.44405594405594406,0.39258114374034,0.2205352994165958
1048,0.50863475,0.35,0.4405594405594406,0.390092879256966,0.2175157100352743
1049,0.5107103,0.34818941504178275,0.4370629370629371,0.3875968992248062,0.2144912999208358
1050,0.5109167,0.34916201117318435,0.4370629370629371,0.38819875776397517,0.21549756125695751
1051,0.51172894,0.35014005602240894,0.4370629370629371,0.38880248833592534,0.2165064451462083
1052,0.5119546,0.34831460674157305,0.43356643356643354,0.3862928348909658,0.21347488660518796
1053,0.51208675,0.3464788732394366,0.43006993006993005,0.3837753510140406,0.21043837699965345
1054,0.5121966,0.3474576271186441,0.43006993006993005,0.384375,0.21144759263402055
1055,0.51293606,0.34844192634560905,0.43006993006993005,0.38497652582159625,0.21245946880532054
1056,0.5131705,0.3494318181818182,0.43006993006993005,0.38557993730407525,0.21347402597402598
1057,0.5140756,0.3504273504273504,0.43006993006993005,0.38618524332810045,0.2144912847929002
1058,0.5151631,0.3514285714285714,0.43006993006993005,0.3867924528301887,0.21551126610946775
1059,0.5152448,0.3524355300859599,0.43006993006993005,0.38740157480314963,0.216533990968523
1060,0.5157005,0.35344827586206895,0.43006993006993005,0.38801261829652994,0.21755948061467828
1061,0.51582444,0.3515850144092219,0.42657342657342656,0.38546603475513425,0.2145096267095981
